ID,Raw Text,Text,Lemmata,Character Count,Word Count
274,"vac. 0.17 m.
{²in corona:}²
ἡ βουλὴ
ἡ ἐπὶ Ἀρι-
σ̣ταίου
[τα]μιεύ-
[σα]ν̣τα.",ἡ βουλὴ ἡ ἐπὶ Ἀρισταίου ταμιεύ σαντα,ὁ βουλὴ ὁ ἐπὶ ἀρισταῖος ταμιεύ σαντα,30,7
275,"ἡ βουλὴ καὶ ὁ δῆμος
Μήδειον Μηδείου Πειραιέα τὸν ἐξηγητὴν
ἐκ τοῦ γένους τοῦ Εὐμολπιδῶν εὐσεβείας
ἕνεκα τῆς πρὸς τὼ θεὼ καὶ ἐπιμελείας καὶ
φιλοτιμίας τῆς περὶ τὴν ἐξήγησιν τῶν ἱερῶν
καὶ πατρίων Δήμητρι καὶ Κόρῃ ἀνέθηκαν.
vac. 0.04 m.
ἐπὶ ἱερείας Κλεοκρατείας τῆς Οἰνοφίλου Ἀφιδναίου θυγατρός.",ἡ βουλὴ καὶ ὁ δῆμος Μήδειον Μηδείου Πειραιέα τὸν ἐξηγητὴν ἐκ τοῦ γένους τοῦ Εὐμολπιδῶν εὐσεβείας ἕνεκα τῆς πρὸς τὼ θεὼ καὶ ἐπιμελείας καὶ φιλοτιμίας τῆς περὶ τὴν ἐξήγησιν τῶν ἱερῶν καὶ πατρίων Δήμητρι καὶ Κόρῃ ἀνέθηκαν ἐπὶ ἱερείας Κλεοκρατείας τῆς Οἰνοφίλου Ἀφιδναίου θυγατρός,ὁ βουλὴ καὶ ὁ δῆμος μήδειος μήδειος πειραιεύς τὸν ἐξηγητὴν ἐκ ὁ γένος ὁ εὐμολπίδαι εὐσέβεια ἕνεκα ὁ πρὸς τὼ θεὼ καὶ ἐπιμέλεια καὶ φιλοτιμία ὁ περὶ τὴν ἐξήγησις ὁ ἱερόω καὶ πάτριος δήμητρι καὶ κόρη ἀνατίθημι ἐπὶ ἱέρεια κλεοκρατείας ὁ οἰνοφίλου ἀφιδναῖος θυγάτηρ,233,44
276,"ὁ δῆμος
Τίτον Πινάριον
Τίτου υἱὸν ἀρετῆς
ἕνεκα.",ὁ δῆμος Τίτον Πινάριον Τίτου υἱὸν ἀρετῆς ἕνεκα,ὁ δῆμος τίτος πινάριος τίτος υἱὸν ἀρετάω ἕνεκα,39,8
277,"Κτησίκλεια Ἀπολλωνίου Ἀχαρνέως θυγάτηρ
τὸν ἑαυτῆς ἄνδρα Σοφοκλῆν Ξενοκλέους
Ἀχαρνέα δᾳδουχήσαντα Δήμητρι καὶ Κόρηι
ἀνέθηκεν.",Κτησίκλεια Ἀπολλωνίου Ἀχαρνέως θυγάτηρ τὸν ἑαυτῆς ἄνδρα Σοφοκλῆν Ξενοκλέους Ἀχαρνέα δᾳδουχήσαντα Δήμητρι καὶ Κόρηι ἀνέθηκεν,κτησίκλεια ἀπολλώνιος ἀχαρνεύς θυγάτηρ τὸν ἑαυτοῦ ἀνήρ σοφοκλῆν ξενοκλέης ἀχαρνεύς δαιδουχέω δήμητρι καὶ κόρη ἀνατίθημι,109,15
278,"Κτησίκλεια Ἀπολλωνίου
Ἀχαρνέως θ̣υ̣γάτηρ̣ τὸν
ἑαυτῆς ἄνδρα Σοφοκλῆν
Ξενοκλέους Ἀχαρνέα δᾳ-
δουχήσαντα Δήμητρι καὶ
Κόρηι δὶς ἀνέθηκεν.",Κτησίκλεια Ἀπολλωνίου Ἀχαρνέως θυγάτηρ τὸν ἑαυτῆς ἄνδρα Σοφοκλῆν Ξενοκλέους Ἀχαρνέα δᾳ δουχήσαντα Δήμητρι καὶ Κόρηι δὶς ἀνέθηκεν,κτησίκλεια ἀπολλώνιος ἀχαρνεύς θυγάτηρ τὸν ἑαυτοῦ ἀνήρ σοφοκλῆν ξενοκλέης ἀχαρνεύς δᾳ δουχήσαντα δήμητρι καὶ κόρη δὶς ἀνατίθημι,112,17
279,"vacat spatium trium versuum
ἐπὶ ἱερείας Κλεοκρατείας τῆς
Οἰνοφίλου Ἀφ̣ιδναίου θυγατρός.
vacat",ἐπὶ ἱερείας Κλεοκρατείας τῆς Οἰνοφίλου Ἀφιδναίου θυγατρός,ἐπὶ ἱέρεια κλεοκρατείας ὁ οἰνοφίλου ἀφιδναῖος θυγάτηρ,51,7
280,"ὁ δῆμος
Κλεὼ Διονυσίου
τοῦ Λακρατείδου
Ἰκαριέως θυγατέρα.",ὁ δῆμος Κλεὼ Διονυσίου τοῦ Λακρατείδου Ἰκαριέως θυγατέρα,ὁ δῆμος κλεὼ διονύσιος ὁ λακρατείδης ἰκαριέως θυγάτηρ,49,8
281,"[— — — — — — — — — νε]ωτέρου v
[— — — — — — — —] Δήμητρι καὶ Κ̣[όρηι]
vac. 0.03 m.
[ἐπὶ ἱερήας Κλεοκρα]τ̣ήας
[Οἰνοφίλου Ἀφιδ]ναίου
[θυγατρός].",νεωτέρου Δήμητρι καὶ Κόρηι ἐπὶ ἱερήας Κλεοκρατήας Οἰνοφίλου Ἀφιδναίου θυγατρός,νέος δήμητρι καὶ κόρη ἐπὶ ἱερήας κλεοκρατήας οἰνοφίλου ἀφιδναῖος θυγάτηρ,69,10
282,"[ἐπὶ ἱε]ρείας Χαιρίου τῆς Διονυσίου Μαραθωνίου θ[υγατρός].
vac. 0.08 m.

col. I
{²in corona:}²
ἡ βουλὴ
ὁ δῆ[μ]ος
ἀφ’ ἑστίας
μυηθεῖσαν

col. II
{²in corona:}²
ἡ βουλὴ
ὁ δῆμος
κανηφορ̣ή-
σασαν Σα-
ράπιδι.",ἐπὶ ἱερείας Χαιρίου τῆς Διονυσίου Μαραθωνίου θυγατρός ἡ βουλὴ ὁ δῆμος ἀφ ἑστίας μυηθεῖσαν ἡ βουλὴ ὁ δῆμος κανηφορήσασαν Σα ράπιδι,ἐπὶ ἱέρεια χαιρίου ὁ διονύσιος μαραθώνιος θυγάτηρ ὁ βουλὴ ὁ δῆμος ἀφ ἑστιάω μυάω ὁ βουλὴ ὁ δῆμος κανηφορήσασαν σα ράπιδι,109,21
283,"col. I.1
ἡ βουλὴ
{²in corona:}²
κανηφο-
ρήσασαν
Ἴσιδι

col. II.1
ἡ βουλὴ
{²in corona:}²
ἀφ’ ἑστίας
μυηθεῖσαν.",ἡ βουλὴ κανηφορήσασαν Ἴσιδι ἡ βουλὴ ἀφ ἑστίας μυηθεῖσαν,ὁ βουλὴ κανηφορήσασαν ἴσις ὁ βουλὴ ἀφ ἑστιάω μυάω,47,9
284,"ἐ̣πὶ ἱερέας [— — — — — — — — — —]
[— — — — — — — — — — — — — —]",ἐπὶ ἱερέας,ἐπὶ ἱερεύς,9,2
285,"[ὁ δῆμος]
δαιδοῦχο[ν — — — — — — — — — — — Ἁγνού]-
[σ]ι̣ον ἀρετῆς [ἕνεκεν καὶ εὐνοίας τῆς εἰς ἑαυ]-
[τ]ὸν v καὶ τῆς̣ [πρὸς τὰς θ]εὰς [εὐσεβείας Δή]-
[μ]ητρι κα̣ὶ Κό̣[ρηι vvv ἀνέ]θηκ[εν].",ὁ δῆμος δαιδοῦχον Ἁγνούσιον ἀρετῆς ἕνεκεν καὶ εὐνοίας τῆς εἰς ἑαυτὸν καὶ τῆς πρὸς τὰς θεὰς εὐσεβείας Δή μητρι καὶ Κόρηι ἀνέθηκεν,ὁ δῆμος δαιδοῦχος ἁγνούσιον ἀρετάω ἕνεκα καὶ εὔνοια ὁ εἰς ἑαυτὸν καὶ ὁ πρὸς τὰς θεὰς εὐσέβεια δή μητρι καὶ κόρη ἀνατίθημι,107,22
286,"ὁ δῆ̣μ̣ος
[Δ]ιονύσιον Ἀθηναγόρου Μελιτέα
ἀρετῆς ἕνεκεν καὶ εὐνοίας
τ̣ῆς εἰς ἑατὸν ἀνέθηκεν.",ὁ δῆμος Διονύσιον Ἀθηναγόρου Μελιτέα ἀρετῆς ἕνεκεν καὶ εὐνοίας τῆς εἰς ἑατὸν ἀνέθηκεν,ὁ δῆμος διονύσιος ἀθηναγόρης μελιτεύς ἀρετάω ἕνεκα καὶ εὔνοια ὁ εἰς ἑατὸν ἀνατίθημι,73,13
287,"Κόιντος Πομπήιος Αὔλου υἱ̣[ὸς]
ἐποίει καὶ ἀνέθηκε
σὺν ἀδελφοῖς Αὔλωι καὶ Σέξτωι
Αἰῶνα
εἰς κράτος Ῥώμης καὶ διαμονὴν
μυστηρίων.
Αἰὼν ὁ αὐτὸς ἐν τοῖς αὐτοῖς αἰεὶ
φύσει θείαι μένων κόσμος τε εἷς
κατὰ τὰ αὐτά, ὁποῖος ἔστι καὶ ἦν
καὶ ἔσται, ἀρχὴν μεσότητα τέλος
οὐκ ἔχων, μεταβολῆς ἀμέτοχος,
θείας φύσεως ἐργάτης αἰωνίου πάντα.",Κόιντος Πομπήιος Αὔλου υἱὸς ἐποίει καὶ ἀνέθηκε σὺν ἀδελφοῖς Αὔλωι καὶ Σέξτωι Αἰῶνα εἰς κράτος Ῥώμης καὶ διαμονὴν μυστηρίων Αἰὼν ὁ αὐτὸς ἐν τοῖς αὐτοῖς αἰεὶ φύσει θείαι μένων κόσμος τε εἷς κατὰ τὰ αὐτά ὁποῖος ἔστι καὶ ἦν καὶ ἔσται ἀρχὴν μεσότητα τέλος οὐκ ἔχων μεταβολῆς ἀμέτοχος θείας φύσεως ἐργάτης αἰωνίου πάντα,κόι+ντος πομπήιος αὖλος υἱὸς ποιέω καὶ ἀνατίθημι σὺν ἀδελφός αὔλωι καὶ σέξτωι αἰών εἰς κράτης ῥώμη καὶ διαμονὴν μυστήριον αἰὼν ὁ αὐτὸς ἐν ὁ αὐτός αἰεὶ φύω θείης μένω κόσμος τε εἷς κατὰ τὰ αὐτός ὁποῖος εἰμί καὶ εἰμί καὶ εἰμί ἀρχὴν μεσότης τέλος οὐ ἔχω μεταβολή ἀμέτοχος θείης φύσις ἐργάτης αἰώνιος πᾶς,261,53
288,"ὁ δῆμος
Ἱερόφαντιν Ἀμφίου Φιλά[δου θυγατέ]-
ρα εὐσεβήας ἕνεκεν τῆς [πρὸς τὰς]
θεὰς ἀνέθηκεν.",ὁ δῆμος Ἱερόφαντιν Ἀμφίου Φιλάδου θυγατέρα εὐσεβήας ἕνεκεν τῆς πρὸς τὰς θεὰς ἀνέθηκεν,ὁ δῆμος ἱερόφαντις ἀμφίας φιλάδου θυγάτηρ εὐσεβήας ἕνεκα ὁ πρὸς τὰς θεὰς ἀνατίθημι,73,13
289,"ὁ δῆμος
Λεύκιον Μ[ο]υνάτιο̣ν
Λευκίου ὑ̣ὸν Πλάγκο̣ν
αὐτοκράτορα ἀρετ[ῆς]
[ἕ]ν̣ε̣κ[α] καὶ εὐεργεσία[ς].",ὁ δῆμος Λεύκιον Μουνάτιον Λευκίου ὑὸν Πλάγκον αὐτοκράτορα ἀρετῆς ἕνεκα καὶ εὐεργεσίας,ὁ δῆμος λεύκιος μουνάτιον λεύκιος ὑὸν πλάγκον αὐτοκράτωρ ἀρετάω ἕνεκα καὶ εὐεργεσία,74,12
290,"[Ap(pius) Claudi]us Ap(pii) f(ilius) Pulche[r] propylum Cere[ri]
[et Proserpi]nae co(n)s(ul) vovit, [im]perato[r coepit]
[Pulcher Clau]dius et Rex Mar[cius fec]ẹṛun[t ex testam(ento)].",,,0,1
675,"col. I.1
[Χρυσόθεμις Φαίδρου Βερενικίδου θυγά]τηρ
[τὸν πατέρα Φαῖδρον Λυσιάδου Βερεν]ικίδην
[Δήμητρι καὶ Κόρηι ἀνέθηκεν].",Χρυσόθεμις Φαίδρου Βερενικίδου θυγάτηρ τὸν πατέρα Φαῖδρον Λυσιάδου Βερενικίδην Δήμητρι καὶ Κόρηι ἀνέθηκεν,χρυσόθεμις φαῖδρας βερενικίδου θυγάτηρ τὸν πατήρ φαῖδρος λυσιάδου βερενικίδην δήμητρι καὶ κόρη ἀνατίθημι,93,13
676,"col. II.4
[Χρυσόθεμις Φαίδρου | Βε]ρ̣ενεικίδου
[θυγάτηρ Κόιντον Και|κίλι]ον Πομ̣-
[πωνιανὸν Ἀττικὸν | τὸν ἀ]κουστὴν
[τοῦ Φαίδρου τοῦ πατρ]|ὸς αὐτῆς
[τὸν ἑαυτῆς φίλον καὶ ε]|ὐεργέτην
[Δήμητρι καὶ Κόρηι ἀνέ]|θ̣ηκεν.",Χρυσόθεμις Φαίδρου Βερενεικίδου θυγάτηρ Κόιντον Καικίλιον Πομπωνιανὸν Ἀττικὸν τὸν ἀκουστὴν τοῦ Φαίδρου τοῦ πατρὸς αὐτῆς τὸν ἑαυτῆς φίλον καὶ εὐεργέτην Δήμητρι καὶ Κόρηι ἀνέθηκεν,χρυσόθεμις φαῖδρας βερενεικίδου θυγάτηρ κόι+ντος καικίλιος πομπωνιανὸν ἀττικὸν τὸν ἀκουστὴν ὁ φαῖδρας ὁ πατρὸς αὐτός τὸν ἑαυτοῦ φίλος καὶ εὐεργέτης δήμητρι καὶ κόρη ἀνατίθημι,154,24
677,"col. III.10
ὁ δῆμος
Λυσιάδην Φαίδρου Βερενικίδην
ἐξηγητὴν πυθόχρηστον γενόμενον
Δήμητρι vvvv καὶ Κόρηι.",ὁ δῆμος Λυσιάδην Φαίδρου Βερενικίδην ἐξηγητὴν πυθόχρηστον γενόμενον Δήμητρι καὶ Κόρηι,ὁ δῆμος λυσιάδην φαῖδρας βερενικίδην ἐξηγητὴν πυθόχρηστος γίγνομαι δήμητρι καὶ κόρη,75,11
678,"col. IV.14
ὁ δῆμος
Χρυσόθεμιν Φαίδρου Βε|[ρενικίδου]
θυγατέρα ἀρετῆς καὶ σω|[φροσύνης ἕνεκα]
Δήμητρι v καὶ Κόρηι v ἀν|[έθηκεν].",ὁ δῆμος Χρυσόθεμιν Φαίδρου Βερενικίδου θυγατέρα ἀρετῆς καὶ σωφροσύνης ἕνεκα Δήμητρι καὶ Κόρηι ἀνέθηκεν,ὁ δῆμος χρυσόθεμις φαῖδρας βερενικίδου θυγάτηρ ἀρετάω καὶ σωφρόσυνος ἕνεκα δήμητρι καὶ κόρη ἀνατίθημι,89,14
292,"ὁ δῆμος
Σεμπρωνίαν Λευκίου θυ-
γ̣ατέρα, Λευκίου Γελλίου Πο-
πλικόλα γυναῖκα, ἀρετῆς
ἕνεκ<⁶¹α>⁶¹.",ὁ δῆμος Σεμπρωνίαν Λευκίου θυγατέρα Λευκίου Γελλίου Ποπλικόλα γυναῖκα ἀρετῆς ἕνεκα,ὁ δῆμος σεμπρωνίαν λεύκιος θυγάτηρ λεύκιος γελλίας ποπλικόλη γυνή ἀρετάω ἕνεκα,72,11
293,R vvvvvv Γάιος Κρεπέριος v Γαίου ὑὸς v Δήμητρι v καὶ Κόρῃ.,Γάιος Κρεπέριος Γαίου ὑὸς Δήμητρι καὶ Κόρῃ,γάιος κρεπέριος γάιος ὑὸς δήμητρι καὶ κόρη,36,7
294,"[— — — — — —]
[Μ]ᾶ̣ρκον Τίτιον
Λευκίου ὑὸν
ἀρετῆς ἕνεκα καὶ εὐνοίας.
vacat",Μᾶρκον Τίτιον Λευκίου ὑὸν ἀρετῆς ἕνεκα καὶ εὐνοίας,μᾶρκον τίτιον λεύκιος ὑὸν ἀρετάω ἕνεκα καὶ εὔνοια,43,8
295,"ὁ δῆμος καὶ ἡ βουλὴ
ἡ ἐξ Ἀρήου πάγου καὶ
ἡ βουλὴ τῶν ἑξακοσίων
τὸν ἐπὶ τοὺς ὁπλείτας
στρατηγὸν Καλλικρατίδην
Συνδρόμου Τρικορύσιον
προνοηθέντα το̣[ῦ περ]ὶ̣ τὴν
πανήγυριν κόσμ̣[ου ἀρε]τ̣ῆ̣ς̣
[ἕνεκεν] κα̣[ὶ φιλοτιμίας]
καὶ εὐ[σεβείας τῆς πρὸς τὼ θεώ].",ὁ δῆμος καὶ ἡ βουλὴ ἡ ἐξ Ἀρήου πάγου καὶ ἡ βουλὴ τῶν ἑξακοσίων τὸν ἐπὶ τοὺς ὁπλείτας στρατηγὸν Καλλικρατίδην Συνδρόμου Τρικορύσιον προνοηθέντα τοῦ περὶ τὴν πανήγυριν κόσμου ἀρετῆς ἕνεκεν καὶ φιλοτιμίας καὶ εὐσεβείας τῆς πρὸς τὼ θεώ,ὁ δῆμος καὶ ὁ βουλὴ ὁ ἐκ ἀρήου πάγος καὶ ὁ βουλὴ ὁ ἑξακόσιοι τὸν ἐπὶ τοὺς ὁπλείτας στρατηγὸν καλλικρατίδης σύνδρομος τρικορύσιον προνοέω ὁ περὶ τὴν πανήγυρις κόσμος ἀρετάω ἕνεκα καὶ φιλοτιμία καὶ εὐσέβεια ὁ πρὸς τὼ θεός,194,38
703,"col. I.1
ὁ δ[ῆμ]ος
Λιβίαν Δρουσίλλαν
[Αὐ]|τοκράτορος Καίσαρος
γυναῖκα.",ὁ δῆμος Λιβίαν Δρουσίλλαν Αὐτοκράτορος Καίσαρος γυναῖκα,ὁ δῆμος λιβίαν δρουσίλλαν αὐτοκράτωρ καῖσαρ γυνή,49,7
704,"col. II.1
ὁ δῆμος
Αὐτοκράτορα Καίσ|[αρα]
θεοῦ Ἰουλίου ὑὸ|[ν]
τὸν ἁτοῦ σωτῆ|[ρα]
καὶ εὐεργέτ[η|ν].""",ὁ δῆμος Αὐτοκράτορα Καίσαρα θεοῦ Ἰουλίου ὑὸν τὸν ἁτοῦ σωτῆρα καὶ εὐεργέτην,ὁ δῆμος αὐτοκράτωρ καῖσαρ θεάομαι ἰούλιος ὑὸν τὸν ἁτοῦ σωτήρ καὶ εὐεργέτης,63,12
297,"[Σεβαστὸν Καίσ]α̣ρα Δία Βουλαῖ̣[ον καὶ — — — —]
[— — — — — ὁ ἱερε]ὺ̣ς αὐτοῦ v καὶ ἀ̣[γωνοθέτης?]
[— — — — καὶ κῆρυξ β]ουλῆς καὶ δ[ήμου Καλλι]-
[κρατίδης Συνδρόμου Τρικ]ο̣ρ̣ύ̣σ̣[ιος — — — — —]
[— — — — — — — — — — — — — — — — — — —]",Σεβαστὸν Καίσαρα Δία Βουλαῖον καὶ ὁ ἱερεὺς αὐτοῦ καὶ ἀγωνοθέτης καὶ κῆρυξ βουλῆς καὶ δήμου Καλλικρατίδης Συνδρόμου Τρικορύσιος,σεβαστὸν καῖσαρ δῖος βουλαῖος καὶ ὁ ἱερεὺς αὐτός καὶ ἀγωνοθετέω καὶ κήρυξ βουλή καὶ δῆμος καλλικρατίδης σύνδρομος τρικορύσιος,109,18
298,"[ὁ δῆ]μος
[δαιδοῦχον Θεόφρ]αστο[ν δαιδούχου]
[Θεμιστοκλέ]ους [Ἁ]γνούσ[ιον ἀρετῆς]
[ἕνεκα καὶ εὐ]νοίας τῆς εἰς [ἑαυτὸν καὶ τῆς]
[πρὸς τὰς θεὰ]ς εὐσεβείας Δή[μητρι καὶ Κόρηι]
ἀνέθηκεν.",ὁ δῆμος δαιδοῦχον Θεόφραστον δαιδούχου Θεμιστοκλέους Ἁγνούσιον ἀρετῆς ἕνεκα καὶ εὐνοίας τῆς εἰς ἑαυτὸν καὶ τῆς πρὸς τὰς θεὰς εὐσεβείας Δήμητρι καὶ Κόρηι ἀνέθηκεν,ὁ δῆμος δαιδοῦχος θεόφραστος δᾳδοῦχος θεμιστοκλέης ἁγνούσιον ἀρετάω ἕνεκα καὶ εὔνοια ὁ εἰς ἑαυτὸν καὶ ὁ πρὸς τὰς θεὰς εὐσέβεια δήμητρι καὶ κόρη ἀνατίθημι,138,24
299,"Λαμίδι[ον Ἀπ]ολήξιδος ἐξ [Οἴου]
θυγατέ[ρα] ὁ̣ πατὴρ καὶ ἡ μή̣[τηρ]
Λαδάμει[α Λ]υσάνδρου Πειραιέ[ως]
θυγάτηρ ἀ̣φ’ ἑστίας μυηθεῖσ[αν]
Δήμητρ[ι κ]αὶ Κόρηι ἀνέθηκ[αν].",Λαμίδιον Ἀπολήξιδος ἐξ Οἴου θυγατέρα ὁ πατὴρ καὶ ἡ μήτηρ Λαδάμεια Λυσάνδρου Πειραιέως θυγάτηρ ἀφ ἑστίας μυηθεῖσαν Δήμητρι καὶ Κόρηι ἀνέθηκαν,λαμίδιον ἀπολήξιδος ἐκ οἴομαι θυγάτηρ ὁ πατὴρ καὶ ὁ μήτηρ λαδάμεια λύσανδρος πειραιεύς θυγάτηρ ἀφ ἑστιάω μυάω δήμητρι καὶ κόρη ἀνατίθημι,120,21
